0,1,10,11,12,13,14,15,16,17,18,19,2,3,4,5,6,7,8,9,Dispersion,Mean
0.29995,0.29993,0.29994,0.29992,0.29991,0.29994,0.29993,0.29993,0.29992,0.29993,0.29995,0.29991,0.29993,0.29996,0.29994,0.29996,0.29991,0.29991,0.29993,0.29991,0.003972390385326191,0.2858372566850178
0.0675,0.06581,0.07536,0.0722,0.07081,0.07322,0.07538,0.07394,0.07652,0.06838,0.0775,0.08051,0.06788,0.07493,0.08263,0.07805,0.07201,0.06405,0.07736,0.07744,0.00026616477052300065,0.07008315070335844
0.29993,0.29993,0.29994,0.29993,0.29992,0.29995,0.29993,0.29995,0.29996,0.29995,0.29996,0.29996,0.29992,0.29994,0.29993,0.29993,0.29995,0.29993,0.29997,0.29994,0.0039726648344520325,0.28584726975402386
0.08623,0.07957,0.08438,0.07092,0.08023,0.08905,0.06793,0.07097,0.07351,0.06963,0.073,0.0764,0.07838,0.06835,0.06161,0.08315,0.07743,0.08106,0.0706,0.06789,0.0003035975634949428,0.07193302845540477
0.29996,0.3,0.29998,0.30004,0.29998,0.29998,0.29997,0.29997,0.29995,0.3001,0.29995,0.29997,0.29997,0.3,0.29998,0.29998,0.30003,0.29998,0.29999,0.29997,0.003973881472891773,0.28589161340347335
0.29992,0.29998,0.29999,0.29995,0.29996,0.2999,0.30015,0.29997,0.30004,0.29995,0.29996,0.29996,0.29992,0.2999,0.29992,0.29995,0.29993,0.29994,0.29997,0.30006,0.003973321361964648,0.2858711105410483
0.29994,0.29998,0.29997,0.29998,0.29999,0.29997,0.29996,0.29995,0.29996,0.29998,0.29998,0.29998,0.29998,0.29998,0.29998,0.29998,0.29996,0.29997,0.29996,0.29996,0.0039734360594634605,0.28587540171711967
0.29992,0.29995,0.29994,0.29994,0.29994,0.29996,0.29992,0.29992,0.29992,0.29992,0.29997,0.29996,0.29994,0.29991,0.29994,0.29995,0.29994,0.29993,0.29994,0.29993,0.003972560300571336,0.28584345525241056
